CSE0001750,2015-04-14,7
CSE0001751,2011-02-19,82
CSE0001752,2013-11-13,61
CSE0001753,2015-05-15,3
CSE0001754,2010-09-21,101
CSE0001755,2015-06-09,1
CSE0001756,2007-07-24,6
CSE0001757,2016-05-14,143
CSE0001758,2007-09-21,147
CSE0001759,2011-08-10,68
CSE0001760,2005-07-25,149
CSE0001761,2019-02-25,56
CSE0001762,2013-11-13,155
CSE0001763,2021-08-10,132
CSE0001764,2000-06-20,89
CSE0001765,2002-10-01,33
CSE0001766,2001-03-22,145
CSE0001767,2000-10-02,139
CSE0001768,2011-04-07,42
CSE0001769,2003-02-26,148
CSE0001770,2017-01-19,21
CSE0001771,2007-10-12,3
CSE0001772,2005-11-28,64
CSE0001773,2004-11-30,56
CSE0001774,2020-10-01,12
CSE0001775,2003-12-12,4
CSE0001776,2017-02-13,63
CSE0001777,2006-12-10,122
CSE0001778,2011-07-15,151
CSE0001779,2015-11-09,75
CSE0001780,2017-06-03,41
CSE0001781,2014-01-01,58
CSE0001782,2017-10-24,15
CSE0001783,2018-01-21,71
CSE0001784,2005-06-14,96
CSE0001785,2006-03-10,11
CSE0001786,2003-07-03,133
CSE0001787,2003-03-31,70
CSE0001788,2007-01-17,56
CSE0001789,2016-05-07,149
CSE0001790,2012-03-26,26
CSE0001791,2018-08-18,84
CSE0001792,2011-03-21,20
CSE0001793,2016-05-07,102
CSE0001794,2016-09-17,37
CSE0001795,2007-09-30,52
CSE0001796,2001-09-26,130
CSE0001797,2011-10-18,15
CSE0001798,2021-03-04,153
CSE0001799,2014-11-24,115
CSE0001800,2000-10-24,24
CSE0001801,2008-08-28,4
CSE0001802,2018-04-19,66
CSE0001803,2005-08-06,136
CSE0001804,2019-09-13,143
CSE0001805,2016-09-20,144
CSE0001806,2002-09-20,78
CSE0001807,2004-06-25,109
CSE0001808,2009-03-09,8
CSE0001809,2004-12-18,102
CSE0001810,2010-01-30,112
CSE0001811,2008-04-04,144
CSE0001812,2012-10-17,141
CSE0001813,2014-05-31,152
CSE0001814,2019-09-30,80
CSE0001815,2021-11-09,29
CSE0001816,2018-01-26,36
CSE0001817,2010-04-03,24
CSE0001818,2003-06-13,51
CSE0001819,2016-04-24,125
CSE0001820,2017-09-06,109
CSE0001821,2000-10-29,127
CSE0001822,2021-06-04,40
CSE0001823,2012-06-13,35
CSE0001824,2002-06-16,161
CSE0001825,2015-04-14,58
CSE0001826,2012-03-18,155
CSE0001827,2013-03-14,97
CSE0001828,2020-09-25,38
CSE0001829,2014-11-09,119
CSE0001830,2005-10-22,150
CSE0001831,2007-10-25,96
CSE0001832,2007-09-12,121
CSE0001833,2004-08-13,115
CSE0001834,2022-01-28,164
CSE0001835,2000-10-11,17
CSE0001836,2001-12-08,106
CSE0001837,2020-12-20,25
CSE0001838,2013-03-01,59
CSE0001839,2018-09-12,126
CSE0001840,2010-10-11,76
CSE0001841,2005-09-09,89
CSE0001842,2004-05-06,146
CSE0001843,2009-11-16,137
CSE0001844,2020-04-18,122
CSE0001845,2004-10-16,140
CSE0001846,2003-07-13,13
CSE0001847,2015-05-03,44
CSE0001848,2019-12-02,71
CSE0001849,2005-09-09,121
CSE0001850,2007-11-20,145
CSE0001851,2015-12-02,101
CSE0001852,2010-04-16,1
CSE0001853,2015-11-23,165
CSE0001854,2005-10-04,80
CSE0001855,2005-09-29,142
CSE0001856,2015-01-12,71
CSE0001857,2002-02-02,158
CSE0001858,2018-10-14,7
CSE0001859,2000-10-11,24
CSE0001860,2002-09-03,97
CSE0001861,2005-05-04,150
CSE0001862,2006-09-03,127
CSE0001863,2008-10-19,164
CSE0001864,2011-07-20,121
CSE0001865,2000-10-11,11
CSE0001866,2003-01-02,98
CSE0001867,2018-09-12,43
CSE0001868,2010-01-20,93
CSE0001869,2000-01-26,29
CSE0001870,2001-07-02,165
CSE0001871,2019-09-23,121
CSE0001872,2017-10-06,32
CSE0001873,2021-03-06,153
CSE0001874,2005-11-10,121
CSE0001875,2012-02-28,68
CSE0001876,2002-08-13,150
CSE0001877,2011-03-17,57
CSE0001878,2000-02-12,142
CSE0001879,2013-10-18,110
CSE0001880,2021-09-24,97
CSE0001881,2002-07-04,78
CSE0001882,2002-07-10,40
CSE0001883,2005-02-15,11
CSE0001884,2014-06-08,166
CSE0001885,2016-06-21,37
CSE0001886,2007-03-23,155
CSE0001887,2002-08-07,32
CSE0001888,2005-07-24,45
CSE0001889,2004-07-23,156
CSE0001890,2012-04-26,43
CSE0001891,2020-07-12,71
CSE0001892,2006-06-09,137
CSE0001893,2020-12-09,19
CSE0001894,2019-11-20,108
CSE0001895,2000-03-14,124
CSE0001896,2014-01-26,161
CSE0001897,2015-04-13,53
CSE0001898,2021-10-23,151
CSE0001899,2002-01-31,9
CSE0001900,2015-01-16,50
CSE0001901,2011-09-14,63
CSE0001902,2012-08-30,115
CSE0001903,2010-05-10,112
CSE0001904,2021-10-25,112
CSE0001905,2000-06-16,16
CSE0001906,2021-08-05,55
CSE0001907,2006-08-07,37
CSE0001908,2015-07-05,64
CSE0001909,2009-12-16,64
CSE0001910,2011-06-28,138
CSE0001911,2002-01-01,24
CSE0001912,2017-08-02,14
CSE0001913,2013-01-21,138
CSE0001914,2010-03-31,144
CSE0001915,2019-02-01,15
CSE0001916,2006-11-30,43
CSE0001917,2017-04-23,60
CSE0001918,2004-03-21,145
CSE0001919,2009-05-04,123
CSE0001920,2019-06-30,52
CSE0001921,2016-06-03,100
CSE0001922,2022-01-26,123
CSE0001923,2008-10-23,19
CSE0001924,2012-03-03,134
CSE0001925,2012-07-22,66
CSE0001926,2011-10-20,59
CSE0001927,2005-02-19,67
CSE0001928,2003-08-18,87
CSE0001929,2014-09-01,75
CSE0001930,2003-10-06,104
CSE0001931,2010-07-12,50
CSE0001932,2011-06-22,48
CSE0001933,2002-12-31,86
CSE0001934,2001-11-22,50
CSE0001935,2001-02-21,79
CSE0001936,2005-06-04,116
CSE0001937,2003-12-21,72
CSE0001938,2020-08-19,102
CSE0001939,2007-01-30,91
CSE0001940,2012-09-26,163
CSE0001941,2021-11-25,143
CSE0001942,2013-06-12,60
CSE0001943,2016-06-13,44
CSE0001944,2003-02-27,99
CSE0001945,2010-09-24,149
CSE0001946,2013-03-26,98
CSE0001947,2000-03-12,29
CSE0001948,2004-12-28,141
CSE0001949,2005-07-01,89
CSE0001950,2014-10-26,92
CSE0001951,2012-05-30,9
CSE0001952,2001-04-23,115
CSE0001953,2008-01-10,110
CSE0001954,2002-06-09,15
CSE0001955,2013-11-06,31
CSE0001956,2018-12-10,132
CSE0001957,2009-01-16,161
CSE0001958,2006-03-05,146
CSE0001959,2013-12-31,17
CSE0001960,2014-02-16,28
CSE0001961,2015-09-09,89
CSE0001962,2014-12-06,54
CSE0001963,2018-04-21,92
CSE0001964,2018-02-13,24
CSE0001965,2016-02-01,75
CSE0001966,2016-01-03,165
CSE0001967,2022-01-30,162
CSE0001968,2021-07-02,166
CSE0001969,2018-03-11,125
CSE0001970,2015-11-23,94
CSE0001971,2014-10-08,145
CSE0001972,2020-07-16,44
CSE0001973,2000-01-14,53
CSE0001974,2003-12-06,74
CSE0001975,2005-10-28,8
CSE0001976,2014-11-03,103
CSE0001977,2005-02-17,4
CSE0001978,2018-08-15,26
CSE0001979,2006-07-02,57
CSE0001980,2004-11-21,7
CSE0001981,2010-02-07,66
CSE0001982,2019-01-22,148
CSE0001983,2005-07-01,4
CSE0001984,2016-01-29,36
CSE0001985,2009-07-11,155
CSE0001986,2000-12-17,136
CSE0001987,2013-10-27,141
CSE0001988,2008-12-14,1
CSE0001989,2012-10-23,50
CSE0001990,2003-05-18,65
CSE0001991,2010-08-01,94
CSE0001992,2016-12-11,34
CSE0001993,2018-08-03,25
CSE0001994,2008-01-15,74
CSE0001995,2014-07-23,106
CSE0001996,2003-09-25,155
CSE0001997,2005-03-07,64
CSE0001998,2007-11-17,46
CSE0001999,2003-05-01,123
CSE0002000,2018-10-24,18
CSE0002001,2008-07-15,58
CSE0002002,2011-03-28,13
CSE0002003,2005-01-03,69
CSE0002004,2008-04-05,70
CSE0002005,2000-07-08,147
CSE0002006,2016-06-12,164
CSE0002007,2007-10-19,141
CSE0002008,2012-12-19,102
CSE0002009,2006-11-01,129
CSE0002010,2021-01-30,93
CSE0002011,2012-01-12,39
CSE0002012,2006-02-17,107
CSE0002013,2011-01-07,86
CSE0002014,2011-08-27,80
CSE0002015,2015-08-15,109
CSE0002016,2012-05-20,51
CSE0002017,2003-05-09,161
CSE0002018,2008-06-15,79
CSE0002019,2012-02-20,66
CSE0002020,2008-01-07,15
CSE0002021,2013-01-01,160
CSE0002022,2019-03-19,31
CSE0002023,2012-12-09,95
CSE0002024,2019-06-21,107
CSE0002025,2009-04-03,76
CSE0002026,2018-10-18,122
CSE0002027,2002-08-26,10
CSE0002028,2010-04-21,69
CSE0002029,2006-01-21,135
CSE0002030,2015-08-04,139
CSE0002031,2018-06-05,95
CSE0002032,2002-11-21,76
CSE0002033,2003-06-15,157
CSE0002034,2012-08-27,51
CSE0002035,2012-08-14,49
CSE0002036,2002-02-03,159
CSE0002037,2008-01-15,95
CSE0002038,2002-04-10,25
CSE0002039,2011-09-10,47
CSE0002040,2007-09-16,28
CSE0002041,2000-05-16,84
CSE0002042,2011-09-09,154
CSE0002043,2007-08-26,55
CSE0002044,2014-10-04,46
CSE0002045,2004-01-31,2
CSE0002046,2020-01-25,2
CSE0002047,2006-08-15,48
CSE0002048,2007-06-27,157
CSE0002049,2011-08-12,6
CSE0002050,2020-08-31,71
CSE0002051,2014-02-18,105
CSE0002052,2002-04-19,53
CSE0002053,2001-10-10,64
CSE0002054,2008-11-30,51
CSE0002055,2003-05-04,153
CSE0002056,2002-11-10,130
CSE0002057,2008-10-14,96
CSE0002058,2000-09-03,107
CSE0002059,2000-10-01,50
CSE0002060,2015-12-20,57
CSE0002061,2010-07-25,128
CSE0002062,2018-04-17,46
CSE0002063,2000-09-08,160
CSE0002064,2001-12-16,97
CSE0002065,2004-08-06,68
CSE0002066,2004-07-18,17
CSE0002067,2007-08-05,150
CSE0002068,2018-01-09,43
CSE0002069,2012-09-15,116
CSE0002070,2009-04-26,133
CSE0002071,2019-04-19,16
CSE0002072,2002-08-04,161
CSE0002073,2006-11-30,1
CSE0002074,2012-09-16,12
CSE0002075,2017-03-04,3
CSE0002076,2020-07-19,160
CSE0002077,2007-04-25,167
CSE0002078,2010-02-20,18
CSE0002079,2020-04-21,17
CSE0002080,2019-10-23,7
CSE0002081,2021-01-18,103
CSE0002082,2002-04-29,33
CSE0002083,2020-01-23,39
CSE0002084,2013-12-01,156
CSE0002085,2021-07-08,15
CSE0002086,2003-07-15,143
CSE0002087,2001-12-25,108
CSE0002088,2004-12-13,122
CSE0002089,2013-11-11,2
CSE0002090,2004-03-30,97
CSE0002091,2003-09-05,98
CSE0002092,2006-06-28,94
CSE0002093,2007-06-08,24
CSE0002094,2003-10-11,114
CSE0002095,2017-05-15,11
CSE0002096,2007-11-07,42
CSE0002097,2015-07-04,25
CSE0002098,2014-04-15,3
CSE0002099,2002-01-20,111
CSE0002100,2004-06-21,106
CSE0002101,2013-09-26,34
CSE0002102,2015-03-29,77
CSE0002103,2008-08-23,94
CSE0002104,2014-11-25,47
CSE0002105,2005-07-12,140
CSE0002106,2019-12-30,68
CSE0002107,2016-06-19,124
CSE0002108,2002-03-28,162
CSE0002109,2007-08-08,143
CSE0002110,2012-12-03,66
CSE0002111,2020-05-17,25
CSE0002112,2004-10-09,87
CSE0002113,2011-09-16,8
CSE0002114,2014-12-26,55
CSE0002115,2018-09-07,112
CSE0002116,2003-05-12,15
CSE0002117,2004-02-04,100
CSE0002118,2021-10-26,131
CSE0002119,2007-03-17,133
CSE0002120,2008-03-30,104
CSE0002121,2018-09-09,132
CSE0002122,2016-12-29,16
CSE0002123,2020-10-23,16
CSE0002124,2008-06-20,39
CSE0002125,2002-08-17,1
CSE0002126,2008-12-17,97
CSE0002127,2020-08-05,121
CSE0002128,2001-07-05,159
CSE0002129,2017-06-29,8
CSE0002130,2004-06-02,167
CSE0002131,2010-02-04,137
CSE0002132,2016-01-04,99
CSE0002133,2003-06-02,71
CSE0002134,2018-03-25,132
CSE0002135,2020-07-30,137
CSE0002136,2001-10-31,82
CSE0002137,2006-03-06,131
CSE0002138,2018-08-24,116
CSE0002139,2015-12-23,53
CSE0002140,2017-04-21,38
CSE0002141,2002-08-07,128
CSE0002142,2016-09-19,147
CSE0002143,2009-02-09,90
CSE0002144,2012-07-24,44
CSE0002145,2011-05-09,107
CSE0002146,2007-04-21,163
CSE0002147,2007-06-22,40
CSE0002148,2002-10-24,53
CSE0002149,2006-07-31,101
CSE0002150,2019-09-25,164
CSE0002151,2013-12-25,147
CSE0002152,2019-01-12,2
CSE0002153,2011-09-17,143
CSE0002154,2013-08-12,162
CSE0002155,2002-09-04,31
CSE0002156,2011-04-23,21
CSE0002157,2017-02-19,113
CSE0002158,2002-08-19,39
CSE0002159,2000-06-02,167
CSE0002160,2017-03-18,94
CSE0002161,2017-11-29,47
CSE0002162,2010-11-20,83
CSE0002163,2008-12-11,137
CSE0002164,2014-04-10,127
CSE0002165,2001-10-31,105
CSE0002166,2019-08-18,59
CSE0002167,2011-12-05,46
CSE0002168,2002-05-04,162
CSE0002169,2019-04-04,118
CSE0002170,2010-07-15,134
CSE0002171,2008-09-12,132
CSE0002172,2018-01-16,11
CSE0002173,2013-07-19,133
CSE0002174,2010-02-15,101
CSE0002175,2008-08-19,90
CSE0002176,2017-07-21,84
CSE0002177,2009-12-07,142
CSE0002178,2013-09-17,162
CSE0002179,2005-04-21,16
CSE0002180,2004-02-11,145
CSE0002181,2009-10-05,119
CSE0002182,2018-09-15,98
CSE0002183,2005-02-17,3
CSE0002184,2020-06-12,72
CSE0002185,2003-12-30,65
CSE0002186,2007-10-25,71
CSE0002187,2009-10-08,112
CSE0002188,2006-06-05,77
CSE0002189,2000-12-30,34
CSE0002190,2002-11-02,43
CSE0002191,2001-04-13,152
CSE0002192,2012-12-18,7
CSE0002193,2020-05-12,10
CSE0002194,2019-08-30,163
CSE0002195,2002-07-29,4
CSE0002196,2011-02-21,34
CSE0002197,2000-07-27,135
CSE0002198,2016-12-19,62
CSE0002199,2001-06-19,130
CSE0002200,2009-10-28,165
CSE0002201,2006-08-06,111
CSE0002202,2007-05-16,45
CSE0002203,2013-02-14,161
CSE0002204,2014-08-21,16
CSE0002205,2019-12-16,130
CSE0002206,2020-10-04,125
CSE0002207,2018-06-27,56
CSE0002208,2021-08-24,158
CSE0002209,2001-07-16,79
CSE0002210,2007-08-11,151
CSE0002211,2010-07-22,162
CSE0002212,2007-12-02,69
CSE0002213,2022-02-09,63
CSE0002214,2000-03-26,96
CSE0002215,2020-05-26,80
CSE0002216,2013-05-25,107
CSE0002217,2019-06-02,129
CSE0002218,2003-04-21,94
CSE0002219,2005-07-12,106
CSE0002220,2022-01-30,77
CSE0002221,2014-03-29,135
CSE0002222,2006-12-15,154
CSE0002223,2004-01-11,21
CSE0002224,2007-03-20,121
CSE0002225,2016-09-29,44
CSE0002226,2008-03-02,147
CSE0002227,2015-06-02,38
CSE0002228,2013-08-02,61
CSE0002229,2003-11-21,23
CSE0002230,2021-05-12,31
CSE0002231,2019-11-12,129
CSE0002232,2009-11-17,145
CSE0002233,2018-09-20,161
CSE0002234,2004-08-04,92
CSE0002235,2012-05-27,166
CSE0002236,2018-10-25,126
CSE0002237,2016-12-20,91
CSE0002238,2012-01-21,81
CSE0002239,2006-03-11,27
CSE0002240,2003-12-04,128
CSE0002241,2017-11-25,107
CSE0002242,2007-01-13,52
CSE0002243,2009-02-21,158
CSE0002244,2016-07-21,47
CSE0002245,2018-08-29,10
CSE0002246,2009-02-17,6
CSE0002247,2004-02-13,51
CSE0002248,2002-11-23,3
CSE0002249,2002-02-16,89
CSE0002250,2009-04-17,38
CSE0002251,2002-10-22,158
CSE0002252,2006-04-04,81
CSE0002253,2020-12-28,36
CSE0002254,2018-06-13,100
CSE0002255,2015-06-06,95
CSE0002256,2005-09-02,47
CSE0002257,2018-01-19,108
CSE0002258,2004-10-25,10
CSE0002259,2006-05-14,49
CSE0002260,2019-09-23,158
CSE0002261,2012-02-12,34
CSE0002262,2009-02-07,26
CSE0002263,2001-12-02,34
CSE0002264,2017-12-05,52
CSE0002265,2007-07-16,139
CSE0002266,2009-01-24,63
CSE0002267,2015-05-30,66
CSE0002268,2011-08-22,21
CSE0002269,2021-03-07,55
CSE0002270,2009-07-31,129
CSE0002271,2005-05-03,151
CSE0002272,2021-07-22,115
CSE0002273,2020-08-05,35
CSE0002274,2005-02-27,41
CSE0002275,2005-10-30,23
CSE0002276,2004-02-03,139
CSE0002277,2012-01-12,123
CSE0002278,2004-04-09,30
CSE0002279,2017-01-06,63
CSE0002280,2001-06-19,100
CSE0002281,2004-06-03,130
CSE0002282,2015-06-10,91
CSE0002283,2009-09-24,79
CSE0002284,2009-07-16,52
CSE0002285,2004-03-10,3
CSE0002286,2002-07-06,71
CSE0002287,2010-02-05,138
CSE0002288,2021-08-10,47
CSE0002289,2003-01-23,157
CSE0002290,2008-09-20,49
CSE0002291,2011-08-27,76
CSE0002292,2014-11-27,82
CSE0002293,2013-06-18,162
CSE0002294,2013-07-06,38
CSE0002295,2013-12-06,76
CSE0002296,2009-06-07,136
CSE0002297,2007-02-19,98
CSE0002298,2015-07-05,38
CSE0002299,2005-02-05,165
CSE0002300,2007-09-29,96
CSE0002301,2017-10-15,96
CSE0002302,2004-03-07,139
CSE0002303,2005-06-21,41
CSE0002304,2016-02-16,107
CSE0002305,2019-02-06,157
CSE0002306,2018-11-15,154
CSE0002307,2019-03-25,43
CSE0002308,2011-09-11,28
CSE0002309,2002-07-29,27
CSE0002310,2012-06-14,141
CSE0002311,2021-02-04,24
CSE0002312,2003-06-25,129
CSE0002313,2020-03-05,122
CSE0002314,2015-05-08,57
CSE0002315,2016-01-17,1
CSE0002316,2014-01-26,66
CSE0002317,2006-11-06,111
CSE0002318,2021-03-30,29
CSE0002319,2017-05-25,68
CSE0002320,2002-01-15,162
CSE0002321,2001-03-05,27
CSE0002322,2006-10-29,75
CSE0002323,2014-03-29,119
CSE0002324,2014-04-20,89
CSE0002325,2006-04-04,127
CSE0002326,2002-08-19,29
CSE0002327,2019-11-15,48
CSE0002328,2002-07-10,152
CSE0002329,2009-10-20,139
CSE0002330,2004-03-11,80
CSE0002331,2016-05-17,72
CSE0002332,2015-07-15,128
CSE0002333,2021-11-23,53
CSE0002334,2003-12-28,25
CSE0002335,2017-12-28,52
CSE0002336,2000-07-25,75
CSE0002337,2009-02-05,27
CSE0002338,2005-02-28,135
CSE0002339,2000-08-29,16
CSE0002340,2009-01-13,127
CSE0002341,2020-08-22,113
CSE0002342,2009-07-06,51
CSE0002343,2016-02-19,21
CSE0002344,2011-08-23,92
CSE0002345,2010-05-23,150
CSE0002346,2010-10-14,73
CSE0002347,2015-04-06,39
CSE0002348,2001-09-17,119
CSE0002349,2010-10-05,143
CSE0002350,2005-08-29,52
CSE0002351,2010-02-03,160
CSE0002352,2003-01-15,106
CSE0002353,2012-09-30,40
CSE0002354,2009-05-31,90
CSE0002355,2020-10-26,81
CSE0002356,2009-02-24,49
CSE0002357,2013-09-06,133
CSE0002358,2001-02-27,77
CSE0002359,2009-07-26,26
CSE0002360,2015-05-06,159
CSE0002361,2013-07-12,83
CSE0002362,2015-09-25,69
CSE0002363,2003-10-15,139
CSE0002364,2021-05-29,52
CSE0002365,2012-02-14,87
CSE0002366,2010-01-17,13
CSE0002367,2011-03-29,10
CSE0002368,2002-03-14,76
CSE0002369,2020-01-19,49
CSE0002370,2005-05-25,164
CSE0002371,2001-04-09,47
CSE0002372,2001-05-13,158
CSE0002373,2015-03-12,109
CSE0002374,2015-03-17,15
CSE0002375,2013-06-16,99
CSE0002376,2011-09-19,158
CSE0002377,2014-11-28,108
CSE0002378,2011-11-04,46
CSE0002379,2020-03-14,95
CSE0002380,2017-12-09,45
CSE0002381,2008-11-29,53
CSE0002382,2010-01-22,167
CSE0002383,2017-03-29,100
CSE0002384,2002-02-04,160
CSE0002385,2000-05-22,128
CSE0002386,2015-05-13,72
CSE0002387,2001-06-25,141
CSE0002388,2007-01-14,94
CSE0002389,2020-06-01,144
CSE0002390,2009-04-30,59
CSE0002391,2002-08-04,76
CSE0002392,2019-09-24,63
CSE0002393,2002-07-20,147
CSE0002394,2011-10-02,82
CSE0002395,2005-12-24,123
CSE0002396,2021-03-29,82
CSE0002397,2013-09-22,163
CSE0002398,2007-03-26,2
CSE0002399,2002-08-12,143
CSE0002400,2007-06-04,64
CSE0002401,2019-10-10,119
CSE0002402,2014-01-25,72
CSE0002403,2012-06-09,52
CSE0002404,2017-11-25,21
CSE0002405,2011-05-01,114
CSE0002406,2006-03-31,118
CSE0002407,2015-05-09,103
CSE0002408,2006-10-16,94
CSE0002409,2008-10-23,31
CSE0002410,2020-11-27,11
CSE0002411,2013-02-26,71
CSE0002412,2018-05-13,46
CSE0002413,2016-06-26,103
CSE0002414,2013-08-31,69
CSE0002415,2008-04-26,116
CSE0002416,2014-10-11,52
CSE0002417,2007-11-27,12
CSE0002418,2008-02-19,17
CSE0002419,2001-03-08,13
CSE0002420,2016-05-17,95
CSE0002421,2019-02-22,128
CSE0002422,2000-06-28,124
CSE0002423,2002-07-13,135
CSE0002424,2006-10-29,73
CSE0002425,2020-02-09,111
CSE0002426,2001-07-09,78
CSE0002427,2016-01-10,57
CSE0002428,2003-06-02,28
CSE0002429,2004-04-26,1
CSE0002430,2009-06-18,113
CSE0002431,2014-11-21,17
CSE0002432,2015-05-26,131
CSE0002433,2004-08-28,84
CSE0002434,2018-04-07,40
CSE0002435,2014-10-17,104
CSE0002436,2022-01-23,128
CSE0002437,2020-10-26,118
CSE0002438,2017-02-09,156
CSE0002439,2021-06-27,35
CSE0002440,2008-11-07,64
CSE0002441,2008-01-04,122
CSE0002442,2014-12-25,22
CSE0002443,2001-01-08,107
CSE0002444,2005-07-19,127
CSE0002445,2003-09-14,93
CSE0002446,2012-10-25,94
CSE0002447,2021-12-15,98
CSE0002448,2002-02-28,97
CSE0002449,2010-03-26,90
CSE0002450,2002-11-23,119
CSE0002451,2010-04-15,45
CSE0002452,2006-07-12,161
CSE0002453,2012-01-24,146
CSE0002454,2015-07-11,125
CSE0002455,2020-05-10,121
CSE0002456,2012-05-08,29
CSE0002457,2011-05-26,97
CSE0002458,2014-03-01,31
CSE0002459,2010-05-18,55
CSE0002460,2009-12-31,32
CSE0002461,2019-03-09,111
CSE0002462,2006-01-29,71
CSE0002463,2004-06-08,87
CSE0002464,2017-09-03,33
CSE0002465,2019-09-23,82
CSE0002466,2008-02-05,113
CSE0002467,2014-02-27,127
CSE0002468,2014-06-01,34
CSE0002469,2018-08-15,164
CSE0002470,2018-06-22,30
CSE0002471,2012-12-11,36
CSE0002472,2004-09-25,159
CSE0002473,2020-10-31,129
CSE0002474,2021-05-23,154
CSE0002475,2018-01-16,141
CSE0002476,2005-08-20,12
CSE0002477,2001-12-26,142
CSE0002478,2015-12-19,122
CSE0002479,2021-02-27,89
CSE0002480,2005-10-31,133
CSE0002481,2014-03-26,89
CSE0002482,2020-02-18,50
CSE0002483,2002-11-18,37
CSE0002484,2019-09-20,24
CSE0002485,2012-03-26,54
CSE0002486,2003-06-13,35
CSE0002487,2011-09-20,1
CSE0002488,2017-04-28,30
CSE0002489,2005-11-17,151
CSE0002490,2007-10-03,67
CSE0002491,2006-04-04,148
CSE0002492,2004-10-25,71
CSE0002493,2011-06-26,42
CSE0002494,2000-01-12,129
CSE0002495,2007-01-30,67
CSE0002496,2021-06-17,5
CSE0002497,2009-09-02,73
CSE0002498,2008-06-19,158
CSE0002499,2008-07-22,126
CSE0002500,2003-09-02,164
CSE0002501,2004-09-02,146
CSE0002502,2002-05-28,85
CSE0002503,2000-11-27,146
CSE0002504,2006-03-13,110
CSE0002505,2019-12-26,70
CSE0002506,2012-09-10,127
CSE0002507,2006-12-07,106
CSE0002508,2008-12-09,5
CSE0002509,2004-07-12,157
CSE0002510,2021-11-29,50
CSE0002511,2012-09-02,79
CSE0002512,2002-05-27,95
CSE0002513,2016-03-05,12
CSE0002514,2011-03-10,41
CSE0002515,2011-11-21,92
CSE0002516,2009-04-29,3
CSE0002517,2017-05-12,29
CSE0002518,2001-07-24,126
CSE0002519,2011-06-29,72
CSE0002520,2007-01-09,103
CSE0002521,2021-03-22,42
CSE0002522,2000-08-05,114
CSE0002523,2017-09-29,41
CSE0002524,2013-02-02,101
CSE0002525,2011-12-05,114
CSE0002526,2013-10-08,64
CSE0002527,2009-05-11,92
CSE0002528,2004-07-14,60
CSE0002529,2008-04-26,129
CSE0002530,2013-06-24,29
CSE0002531,2021-07-30,27
CSE0002532,2021-06-10,156
CSE0002533,2005-12-08,92
CSE0002534,2008-08-23,17
CSE0002535,2001-05-15,69
CSE0002536,2013-05-01,159
CSE0002537,2013-10-28,131
CSE0002538,2021-08-28,165
CSE0002539,2015-05-16,12
CSE0002540,2018-07-28,131
CSE0002541,2016-10-02,86
CSE0002542,2005-07-22,88
CSE0002543,2008-07-12,47
CSE0002544,2009-08-31,32
CSE0002545,2011-03-29,13
CSE0002546,2011-09-16,82
CSE0002547,2006-02-02,39
CSE0002548,2013-02-27,76
CSE0002549,2021-08-24,23
CSE0002550,2001-02-12,75
CSE0002551,2004-11-09,127
CSE0002552,2016-03-10,13
CSE0002553,2020-08-13,161
CSE0002554,2016-08-06,76
CSE0002555,2016-08-27,159
CSE0002556,2009-09-03,128
CSE0002557,2007-09-13,157
CSE0002558,2004-11-01,109
CSE0002559,2014-04-29,117
CSE0002560,2013-12-04,72
CSE0002561,2010-08-20,17
CSE0002562,2014-04-21,43
CSE0002563,2007-12-01,126
CSE0002564,2021-11-17,95
CSE0002565,2017-02-12,124
CSE0002566,2001-08-26,49
CSE0002567,2012-07-09,81
CSE0002568,2002-08-29,88
CSE0002569,2015-11-04,54
CSE0002570,2018-11-26,1
CSE0002571,2005-08-04,99
CSE0002572,2017-05-12,128
CSE0002573,2002-12-10,4
CSE0002574,2012-05-25,75
CSE0002575,2017-01-03,137
CSE0002576,2001-10-12,143
CSE0002577,2013-02-17,162
CSE0002578,2015-05-17,54
CSE0002579,2007-01-01,121
CSE0002580,2013-12-14,157
CSE0002581,2018-06-10,3
CSE0002582,2002-02-04,35
CSE0002583,2010-09-05,83
CSE0002584,2018-11-01,107
CSE0002585,2006-05-23,159
CSE0002586,2018-06-07,161
CSE0002587,2017-05-08,35
CSE0002588,2022-01-31,151
CSE0002589,2018-11-29,5
CSE0002590,2017-07-31,65
CSE0002591,2012-04-06,77
CSE0002592,2011-01-02,31
CSE0002593,2018-09-27,148
CSE0002594,2000-09-06,78
CSE0002595,2017-07-02,22
CSE0002596,2002-05-25,22
CSE0002597,2010-06-10,106
CSE0002598,2000-12-17,166
CSE0002599,2019-01-19,22
CSE0002600,2017-07-02,13
CSE0002601,2010-10-23,83
CSE0002602,2009-09-09,135
CSE0002603,2019-06-05,159
CSE0002604,2012-10-01,119
CSE0002605,2016-02-24,159
CSE0002606,2017-03-02,50
CSE0002607,2019-01-16,13
CSE0002608,2004-05-24,125
CSE0002609,2008-07-15,146
CSE0002610,2003-01-05,114
CSE0002611,2003-03-26,146
CSE0002612,2008-02-17,134
CSE0002613,2004-08-18,8
CSE0002614,2000-11-14,153
CSE0002615,2013-05-02,56
CSE0002616,2001-12-12,24
CSE0002617,2008-10-21,95
CSE0002618,2017-05-29,166
CSE0002619,2019-06-16,49
CSE0002620,2011-02-15,64
CSE0002621,2009-10-28,154
CSE0002622,2019-09-19,15
CSE0002623,2001-03-19,57
CSE0002624,2002-01-09,82
